id,texto,sentimiento,fuente,version
1269,"Por ahora, fue insuficiente para continuar",negativo,curated,v2_curated
1270,"Por ahora, fue cancelado sin aviso claro",negativo,curated,v2_curated
1271,"Por ahora, dejo una sensacion negativa",negativo,curated,v2_curated
1272,"Por ahora, mostro errores al guardar",negativo,curated,v2_curated
1273,"Por ahora, no avanzo despues de varios intentos",negativo,curated,v2_curated
1274,"Por ahora, quedo sin seguimiento",negativo,curated,v2_curated
1275,"Por ahora, respondio con informacion incompleta",negativo,curated,v2_curated
1276,"Por ahora, tomo mas tiempo del esperado",negativo,curated,v2_curated
1277,"Por ahora, fue dificil de usar",negativo,curated,v2_curated
1278,"Por ahora, genero varios inconvenientes",negativo,curated,v2_curated
1279,"Por ahora, llego con fallas visibles",negativo,curated,v2_curated
1280,"Por ahora, fue breve pero poco util",negativo,curated,v2_curated
1281,"Por ahora, no dio confianza",negativo,curated,v2_curated
1282,"Por ahora, fue contradictorio",negativo,curated,v2_curated
1283,"Por ahora, tuvo demasiados pasos",negativo,curated,v2_curated
1284,"Por ahora, cargo muy lento",negativo,curated,v2_curated
1285,"Por ahora, no coincidio con la solicitud",negativo,curated,v2_curated
1286,"Por ahora, no explico el problema principal",negativo,curated,v2_curated
1287,"Por ahora, termino de forma decepcionante",negativo,curated,v2_curated
1288,"Por ahora, fue desordenado",negativo,curated,v2_curated
1289,"Por ahora, dejo el caso abierto",negativo,curated,v2_curated
1290,"Por ahora, fallo al finalizar",negativo,curated,v2_curated
1291,"Por ahora, tuvo bajo rendimiento",negativo,curated,v2_curated
1292,"Por ahora, no fue cuidadoso",negativo,curated,v2_curated
1293,"Por ahora, fue lento desde el inicio",negativo,curated,v2_curated
1294,"Por ahora, quedo sin resolver",negativo,curated,v2_curated
1295,"Por ahora, no fue suficiente",negativo,curated,v2_curated
1296,"Por ahora, termino con error",negativo,curated,v2_curated
1297,"Por ahora, no respondia bien",negativo,curated,v2_curated
1298,"Por ahora, no explico los pasos",negativo,curated,v2_curated
1299,"Por ahora, tuvo retrasos repetidos",negativo,curated,v2_curated
1300,"Por ahora, fue frustrante",negativo,curated,v2_curated
1301,"Mmm, llego tarde y con problemas",negativo,curated,v2_curated
1302,"Mmm, no aclaro nada importante",negativo,curated,v2_curated
1303,"Mmm, fue mas confuso de lo necesario",negativo,curated,v2_curated
1304,"Mmm, se cerro mientras avanzaba",negativo,curated,v2_curated
1305,"Mmm, tardo y no resolvio el caso",negativo,curated,v2_curated
1306,"Mmm, fallo durante la primera prueba",negativo,curated,v2_curated
1307,"Mmm, no coincidia con lo indicado",negativo,curated,v2_curated
1308,"Mmm, llego incompleto",negativo,curated,v2_curated
1309,"Mmm, perdio los cambios realizados",negativo,curated,v2_curated
1310,"Mmm, termino siendo complicado",negativo,curated,v2_curated
1311,"Mmm, fue poco claro",negativo,curated,v2_curated
1312,"Mmm, no mostro los datos esperados",negativo,curated,v2_curated
1313,"Mmm, dejo dudas sin resolver",negativo,curated,v2_curated
1314,"Mmm, se quedo detenido",negativo,curated,v2_curated
1315,"Mmm, llego demasiado tarde",negativo,curated,v2_curated
1316,"Mmm, fue inestable durante la solicitud",negativo,curated,v2_curated
1317,"Mmm, no cumplio con lo indicado",negativo,curated,v2_curated
1318,"Mmm, no permitio terminar el proceso",negativo,curated,v2_curated
1319,"Mmm, fue insuficiente para continuar",negativo,curated,v2_curated
1320,"Mmm, fue cancelado sin aviso claro",negativo,curated,v2_curated
1321,"Mmm, dejo una sensacion negativa",negativo,curated,v2_curated
1322,"Mmm, mostro errores al guardar",negativo,curated,v2_curated
1323,"Mmm, no avanzo despues de varios intentos",negativo,curated,v2_curated
1324,"Mmm, quedo sin seguimiento",negativo,curated,v2_curated
1325,"Mmm, respondio con informacion incompleta",negativo,curated,v2_curated
1326,"Mmm, tomo mas tiempo del esperado",negativo,curated,v2_curated
1327,"Mmm, fue dificil de usar",negativo,curated,v2_curated
1328,"Mmm, genero varios inconvenientes",negativo,curated,v2_curated
1329,"Mmm, llego con fallas visibles",negativo,curated,v2_curated
1330,"Mmm, fue breve pero poco util",negativo,curated,v2_curated
1331,"Mmm, no dio confianza",negativo,curated,v2_curated
1332,"Mmm, fue contradictorio",negativo,curated,v2_curated
1333,"Mmm, tuvo demasiados pasos",negativo,curated,v2_curated
1334,"Mmm, cargo muy lento",negativo,curated,v2_curated
1335,"Mmm, no coincidio con la solicitud",negativo,curated,v2_curated
1336,"Mmm, no explico el problema principal",negativo,curated,v2_curated
1337,"Mmm, termino de forma decepcionante",negativo,curated,v2_curated
1338,"Mmm, fue desordenado",negativo,curated,v2_curated
1339,"Mmm, dejo el caso abierto",negativo,curated,v2_curated
1340,"Mmm, fallo al finalizar",negativo,curated,v2_curated
1341,"Mmm, tuvo bajo rendimiento",negativo,curated,v2_curated
1342,"Mmm, no fue cuidadoso",negativo,curated,v2_curated
1343,"Mmm, fue lento desde el inicio",negativo,curated,v2_curated
1344,"Mmm, quedo sin resolver",negativo,curated,v2_curated
1345,"Mmm, no fue suficiente",negativo,curated,v2_curated
1346,"Mmm, termino con error",negativo,curated,v2_curated
1347,"Mmm, no respondia bien",negativo,curated,v2_curated
1348,"Mmm, no explico los pasos",negativo,curated,v2_curated
1349,"Mmm, tuvo retrasos repetidos",negativo,curated,v2_curated
1350,"Mmm, fue frustrante",negativo,curated,v2_curated
1351,"Despues de revisar, llego tarde y con problemas",negativo,curated,v2_curated
1352,"Despues de revisar, no aclaro nada importante",negativo,curated,v2_curated
1353,"Despues de revisar, fue mas confuso de lo necesario",negativo,curated,v2_curated
1354,"Despues de revisar, se cerro mientras avanzaba",negativo,curated,v2_curated
1355,"Despues de revisar, tardo y no resolvio el caso",negativo,curated,v2_curated
1356,"Despues de revisar, fallo durante la primera prueba",negativo,curated,v2_curated
1357,"Despues de revisar, no coincidia con lo indicado",negativo,curated,v2_curated
1358,"Despues de revisar, llego incompleto",negativo,curated,v2_curated
1359,"Despues de revisar, perdio los cambios realizados",negativo,curated,v2_curated
1360,"Despues de revisar, termino siendo complicado",negativo,curated,v2_curated
1361,"Despues de revisar, fue poco claro",negativo,curated,v2_curated
1362,"Despues de revisar, no mostro los datos esperados",negativo,curated,v2_curated
1363,"Despues de revisar, dejo dudas sin resolver",negativo,curated,v2_curated
1364,"Despues de revisar, se quedo detenido",negativo,curated,v2_curated
1365,"Despues de revisar, llego demasiado tarde",negativo,curated,v2_curated
1366,"Despues de revisar, fue inestable durante la solicitud",negativo,curated,v2_curated
1367,"Despues de revisar, no cumplio con lo indicado",negativo,curated,v2_curated
1368,"Despues de revisar, no permitio terminar el proceso",negativo,curated,v2_curated
1369,"Despues de revisar, fue insuficiente para continuar",negativo,curated,v2_curated
1370,"Despues de revisar, fue cancelado sin aviso claro",negativo,curated,v2_curated
1371,"Despues de revisar, dejo una sensacion negativa",negativo,curated,v2_curated
1372,"Despues de revisar, mostro errores al guardar",negativo,curated,v2_curated
1373,"Despues de revisar, no avanzo despues de varios intentos",negativo,curated,v2_curated
1374,"Despues de revisar, quedo sin seguimiento",negativo,curated,v2_curated
1375,"Despues de revisar, respondio con informacion incompleta",negativo,curated,v2_curated
1376,"Despues de revisar, tomo mas tiempo del esperado",negativo,curated,v2_curated
1377,"Despues de revisar, fue dificil de usar",negativo,curated,v2_curated
1378,"Despues de revisar, genero varios inconvenientes",negativo,curated,v2_curated
1379,"Despues de revisar, llego con fallas visibles",negativo,curated,v2_curated
1380,"Despues de revisar, fue breve pero poco util",negativo,curated,v2_curated
1381,"Despues de revisar, no dio confianza",negativo,curated,v2_curated
1382,"Despues de revisar, fue contradictorio",negativo,curated,v2_curated
1383,"Despues de revisar, tuvo demasiados pasos",negativo,curated,v2_curated
1384,"Despues de revisar, cargo muy lento",negativo,curated,v2_curated
1385,"Despues de revisar, no coincidio con la solicitud",negativo,curated,v2_curated
1386,"Despues de revisar, no explico el problema principal",negativo,curated,v2_curated
1387,"Despues de revisar, termino de forma decepcionante",negativo,curated,v2_curated
1388,"Despues de revisar, fue desordenado",negativo,curated,v2_curated
1389,"Despues de revisar, dejo el caso abierto",negativo,curated,v2_curated
1390,"Despues de revisar, fallo al finalizar",negativo,curated,v2_curated
1391,"Despues de revisar, tuvo bajo rendimiento",negativo,curated,v2_curated
1392,"Despues de revisar, no fue cuidadoso",negativo,curated,v2_curated
1393,"Despues de revisar, fue lento desde el inicio",negativo,curated,v2_curated
1394,"Despues de revisar, quedo sin resolver",negativo,curated,v2_curated
1395,"Despues de revisar, no fue suficiente",negativo,curated,v2_curated
1396,"Despues de revisar, termino con error",negativo,curated,v2_curated
1397,"Despues de revisar, no respondia bien",negativo,curated,v2_curated
1398,"Despues de revisar, no explico los pasos",negativo,curated,v2_curated
1399,"Despues de revisar, tuvo retrasos repetidos",negativo,curated,v2_curated
1400,"Despues de revisar, fue frustrante",negativo,curated,v2_curated
1401,"Con lo visto, llego tarde y con problemas",negativo,curated,v2_curated
1402,"Con lo visto, no aclaro nada importante",negativo,curated,v2_curated
1403,"Con lo visto, fue mas confuso de lo necesario",negativo,curated,v2_curated
1404,"Con lo visto, se cerro mientras avanzaba",negativo,curated,v2_curated
1405,"Con lo visto, tardo y no resolvio el caso",negativo,curated,v2_curated
1406,"Con lo visto, fallo durante la primera prueba",negativo,curated,v2_curated
1407,"Con lo visto, no coincidia con lo indicado",negativo,curated,v2_curated
1408,"Con lo visto, llego incompleto",negativo,curated,v2_curated
1409,"Con lo visto, perdio los cambios realizados",negativo,curated,v2_curated
1410,"Con lo visto, termino siendo complicado",negativo,curated,v2_curated
1411,"Con lo visto, fue poco claro",negativo,curated,v2_curated
1412,"Con lo visto, no mostro los datos esperados",negativo,curated,v2_curated
1413,"Con lo visto, dejo dudas sin resolver",negativo,curated,v2_curated
1414,"Con lo visto, se quedo detenido",negativo,curated,v2_curated
1415,"Con lo visto, llego demasiado tarde",negativo,curated,v2_curated
1416,"Con lo visto, fue inestable durante la solicitud",negativo,curated,v2_curated
1417,"Con lo visto, no cumplio con lo indicado",negativo,curated,v2_curated
1418,"Con lo visto, no permitio terminar el proceso",negativo,curated,v2_curated
1419,"Con lo visto, fue insuficiente para continuar",negativo,curated,v2_curated
1420,"Con lo visto, fue cancelado sin aviso claro",negativo,curated,v2_curated
1421,"Con lo visto, dejo una sensacion negativa",negativo,curated,v2_curated
1422,"Con lo visto, mostro errores al guardar",negativo,curated,v2_curated
1423,"Con lo visto, no avanzo despues de varios intentos",negativo,curated,v2_curated
1424,"Con lo visto, quedo sin seguimiento",negativo,curated,v2_curated
1425,"Con lo visto, respondio con informacion incompleta",negativo,curated,v2_curated
1426,"Con lo visto, tomo mas tiempo del esperado",negativo,curated,v2_curated
1427,"Con lo visto, fue dificil de usar",negativo,curated,v2_curated
1428,"Con lo visto, genero varios inconvenientes",negativo,curated,v2_curated
1429,"Con lo visto, llego con fallas visibles",negativo,curated,v2_curated
1430,"Con lo visto, fue breve pero poco util",negativo,curated,v2_curated
1431,"Con lo visto, no dio confianza",negativo,curated,v2_curated
1432,"Con lo visto, fue contradictorio",negativo,curated,v2_curated
1433,"Con lo visto, tuvo demasiados pasos",negativo,curated,v2_curated
1434,"Con lo visto, cargo muy lento",negativo,curated,v2_curated
1435,"Con lo visto, no coincidio con la solicitud",negativo,curated,v2_curated
1436,"Con lo visto, no explico el problema principal",negativo,curated,v2_curated
1437,"Con lo visto, termino de forma decepcionante",negativo,curated,v2_curated
1438,"Con lo visto, fue desordenado",negativo,curated,v2_curated
1439,"Con lo visto, dejo el caso abierto",negativo,curated,v2_curated
1440,"Con lo visto, fallo al finalizar",negativo,curated,v2_curated
1441,"Con lo visto, tuvo bajo rendimiento",negativo,curated,v2_curated
1442,"Con lo visto, no fue cuidadoso",negativo,curated,v2_curated
1443,"Con lo visto, fue lento desde el inicio",negativo,curated,v2_curated
1444,"Con lo visto, quedo sin resolver",negativo,curated,v2_curated
1445,"Con lo visto, no fue suficiente",negativo,curated,v2_curated
1446,"Con lo visto, termino con error",negativo,curated,v2_curated
1447,"Con lo visto, no respondia bien",negativo,curated,v2_curated
1448,"Con lo visto, no explico los pasos",negativo,curated,v2_curated
1449,"Con lo visto, tuvo retrasos repetidos",negativo,curated,v2_curated
1450,"Con lo visto, fue frustrante",negativo,curated,v2_curated
1451,"Para este caso, llego tarde y con problemas",negativo,curated,v2_curated
1452,"Para este caso, no aclaro nada importante",negativo,curated,v2_curated
1453,"Para este caso, fue mas confuso de lo necesario",negativo,curated,v2_curated
1454,"Para este caso, se cerro mientras avanzaba",negativo,curated,v2_curated
1455,"Para este caso, tardo y no resolvio el caso",negativo,curated,v2_curated
1456,"Para este caso, fallo durante la primera prueba",negativo,curated,v2_curated
1457,"Para este caso, no coincidia con lo indicado",negativo,curated,v2_curated
1458,"Para este caso, llego incompleto",negativo,curated,v2_curated
1459,"Para este caso, perdio los cambios realizados",negativo,curated,v2_curated
1460,"Para este caso, termino siendo complicado",negativo,curated,v2_curated
1461,"Para este caso, fue poco claro",negativo,curated,v2_curated
1462,"Para este caso, no mostro los datos esperados",negativo,curated,v2_curated
1463,"Para este caso, dejo dudas sin resolver",negativo,curated,v2_curated
1464,"Para este caso, se quedo detenido",negativo,curated,v2_curated
1465,"Para este caso, llego demasiado tarde",negativo,curated,v2_curated
1466,"Para este caso, fue inestable durante la solicitud",negativo,curated,v2_curated
1467,"Para este caso, no cumplio con lo indicado",negativo,curated,v2_curated
1468,"Para este caso, no permitio terminar el proceso",negativo,curated,v2_curated
1469,"Para este caso, fue insuficiente para continuar",negativo,curated,v2_curated
1470,"Para este caso, fue cancelado sin aviso claro",negativo,curated,v2_curated
1471,"Para este caso, dejo una sensacion negativa",negativo,curated,v2_curated
1472,"Para este caso, mostro errores al guardar",negativo,curated,v2_curated
1473,"Para este caso, no avanzo despues de varios intentos",negativo,curated,v2_curated
1474,"Para este caso, quedo sin seguimiento",negativo,curated,v2_curated
1475,"Para este caso, respondio con informacion incompleta",negativo,curated,v2_curated
1476,"Para este caso, tomo mas tiempo del esperado",negativo,curated,v2_curated
1477,"Para este caso, fue dificil de usar",negativo,curated,v2_curated
1478,"Para este caso, genero varios inconvenientes",negativo,curated,v2_curated
1479,"Para este caso, llego con fallas visibles",negativo,curated,v2_curated
1480,"Para este caso, fue breve pero poco util",negativo,curated,v2_curated
1481,"Para este caso, no dio confianza",negativo,curated,v2_curated
1482,"Para este caso, fue contradictorio",negativo,curated,v2_curated
1483,"Para este caso, tuvo demasiados pasos",negativo,curated,v2_curated
1484,"Para este caso, cargo muy lento",negativo,curated,v2_curated
1485,"Para este caso, no coincidio con la solicitud",negativo,curated,v2_curated
1486,"Para este caso, no explico el problema principal",negativo,curated,v2_curated
1487,"Para este caso, termino de forma decepcionante",negativo,curated,v2_curated
1488,"Para este caso, fue desordenado",negativo,curated,v2_curated
1489,"Para este caso, dejo el caso abierto",negativo,curated,v2_curated
1490,"Para este caso, fallo al finalizar",negativo,curated,v2_curated
1491,"Para este caso, tuvo bajo rendimiento",negativo,curated,v2_curated
1492,"Para este caso, no fue cuidadoso",negativo,curated,v2_curated
1493,"Para este caso, fue lento desde el inicio",negativo,curated,v2_curated
1494,"Para este caso, quedo sin resolver",negativo,curated,v2_curated
1495,"Para este caso, no fue suficiente",negativo,curated,v2_curated
1496,"Para este caso, termino con error",negativo,curated,v2_curated
1497,"Para este caso, no respondia bien",negativo,curated,v2_curated
1498,"Para este caso, no explico los pasos",negativo,curated,v2_curated
1499,"Para este caso, tuvo retrasos repetidos",negativo,curated,v2_curated
1500,"Para este caso, fue frustrante",negativo,curated,v2_curated
